m.18898	207	0	2	1	2	3	0
m.22444	205	0	0	0	1	0	0
m.12693	1749	11	10	13	1	0	0
m.12709	550	8	7	7	5	9	10
m.1286	2829	169	171	166	151	158	157
m.12890	232	1	1	0	0	1	0
m.13119	549	3	3	4	6	6	5
m.13075	235	0	1	2	0	2	1
m.134	169	2	4	2	1	1	2
m.13436	653	3	3	3	6	5	5
m.13574	515	1	2	2	1	2	1
m.1396	509	0	0	0	0	2	0
m.13842	680	4	5	5	4	3	4
m.145	467	0	1	0	0	0	0
m.1493	232	4	3	5	5	3	5
m.15139	435	21	19	21	20	26	24
m.15220	508	0	1	2	1	1	1
m.15281	346	1	1	1	0	1	3
m.15426	1113	1	5	4	2	0	1
m.15462	185	2	1	3	2	2	2
m.16449	935	5	5	7	7	8	8
m.173	389	39	31	39	37	44	42
m.184	376	54	60	49	44	44	37
m.26952	376	0	0	0	0	0	1
m.1736	553	0	0	0	0	0	1
m.17547	505	7	8	6	5	4	4
m.1761	2437	1	4	1	0	2	0
m.17769	574	1	0	0	0	0	1
m.13085	424	3	2	3	3	3	2
m.17967	175	1	1	1	2	1	2
m.18406	213	1	0	0	0	0	0
m.18614	518	2	2	1	0	0	0
m.1884	645	1	2	1	2	3	3
m.9051	213	1	3	3	1	0	1
m.1911	462	0	0	0	0	1	0
m.19242	719	6	6	6	5	6	4
m.19535	181	1	0	0	1	1	0
m.19661	333	7	7	7	7	4	5
m.19674	317	6	5	6	2	3	2
m.19764	354	0	1	0	0	2	2
m.21346	340	1	1	0	2	2	2
m.13089	190	3	4	3	5	5	4
m.20683	314	0	0	1	1	0	0
m.20957	639	8	11	8	8	6	7
m.26522	211	1	1	0	1	0	1
m.21153	225	0	1	0	1	0	0
m.21390	125	5	5	5	2	3	5
m.218	310	7	6	6	10	9	15
m.232	1282	5	6	5	7	5	3
m.23454	187	4	4	5	11	8	11
m.23611	241	6	5	6	3	5	5
m.13090	174	2	2	2	2	1	3
m.23900	193	1	1	2	1	2	1
m.24137	338	2	2	2	1	0	1
m.24851	900	8	11	10	13	11	11
m.24926	333	5	6	5	3	3	3
m.24983	433	1	1	1	1	0	2
m.25258	278	1	1	2	1	1	2
m.25552	512	1	0	1	1	1	1
m.25678	189	4	5	3	5	5	5
m.25763	303	0	0	1	0	1	0
m.25801	239	7	6	10	11	12	13
m.13091	557	1	1	1	2	2	1
m.25835	116	3	4	3	5	5	6
m.25985	421	10	11	10	10	10	10
m.26081	187	3	4	3	2	1	3
m.26296	112	0	1	1	1	0	2
m.27117	475	7	6	8	9	7	8
m.2752	168	8	9	8	7	8	7
m.27687	497	2	2	3	1	2	3
m.2792	427	4	2	2	0	2	1
m.2030	436	0	0	0	0	0	1
m.28278	688	0	0	1	0	0	1
m.2841	371	1	1	1	1	0	1
m.28413	203	1	1	1	2	1	1
m.28444	404	3	1	5	4	3	5
m.29	104	4	6	4	5	4	4
m.29523	191	5	5	3	4	2	3
m.29808	242	8	6	7	9	8	8
m.307	487	6	4	5	7	6	7
m.3079	696	6	5	6	3	3	1
m.2150	326	0	0	0	3	0	0
m.30980	429	1	2	3	5	6	6
m.12982	418	3	1	2	3	2	3
m.13131	436	5	5	3	2	5	2
m.15859	410	3	4	4	4	1	1
m.29813	455	1	1	3	1	1	3
m.13107	529	0	2	3	1	0	1
m.32539	222	0	1	1	0	0	1
m.33500	300	3	2	2	3	2	4
m.34789	370	1	0	1	2	1	1
m.36049	334	5	4	5	2	4	5
m.13050	236	0	0	0	2	3	2
m.3627	290	1	0	0	2	0	1
m.37637	179	6	6	6	1	2	3
m.38282	359	2	1	2	0	0	0
m.3844	610	22	17	22	23	22	22
m.10324	680	0	0	1	0	0	1
m.13133	304	6	4	4	2	1	3
m.38633	275	6	5	6	6	4	4
m.3872	704	0	0	1	1	0	0
m.392	136	9	9	8	8	8	9
m.428	332	2	1	1	2	3	1
m.4330	257	1	0	0	0	0	0
m.4350	198	1	1	2	1	1	2
m.44	328	1	1	1	5	4	2
m.449	162	4	4	5	4	4	4
m.4781	617	15	16	17	17	17	15
m.4865	531	2	1	2	3	4	4
m.13180	357	1	1	1	0	1	1
m.4884	253	10	13	12	13	9	13
m.4960	840	8	9	6	9	8	14
m.498	709	0	1	0	0	0	1
m.5042	675	1	1	0	2	0	0
m.3241	263	1	1	0	0	0	0
m.506	193	2	4	2	0	4	3
m.5087	320	2	2	2	1	1	1
m.5108	251	24	27	25	33	29	31
m.900	248	14	13	14	12	11	15
m.5025	257	3	4	5	3	2	3
m.15022	221	4	5	5	4	5	5
m.29219	277	5	5	6	6	7	7
m.19033	252	9	8	7	7	6	7
m.5115	549	8	6	6	10	10	10
m.5328	257	0	1	0	1	0	1
m.537	304	1	1	0	1	1	0
m.13191	264	3	3	2	3	3	2
m.5473	170	1	1	1	0	0	0
m.5486	109	1	2	2	0	2	1
m.5510	229	4	4	4	6	5	5
m.5546	1101	2	3	2	0	0	0
m.5582	258	2	2	1	1	1	4
m.5619	199	3	3	2	3	2	2
m.5634	149	5	6	5	3	2	4
m.5689	476	1	1	0	1	1	1
m.5712	270	0	0	0	0	0	1
m.5746	161	5	3	5	5	5	5
m.13197	189	2	2	1	3	2	3
m.5839	328	2	4	3	6	1	3
m.5881	363	2	2	2	3	2	4
m.5892	125	4	4	7	4	5	3
m.6100	310	1	2	3	0	0	1
m.616	1072	2	4	2	1	3	2
m.6180	693	17	15	14	19	20	21
m.6203	143	5	3	5	3	3	4
m.6361	1066	6	7	5	6	4	4
m.13206	240	3	2	1	2	2	1
m.637	726	0	0	0	1	1	1
m.644	181	12	7	10	8	12	7
m.8903	180	10	8	9	0	0	6
m.32417	162	0	1	1	0	1	1
m.6463	6996	7	6	4	6	4	5
m.19708	361	3	3	1	0	1	1
m.6490	438	7	7	7	5	1	2
m.6492	285	2	2	2	1	1	1
m.6499	297	9	9	8	10	7	8
m.6517	538	8	6	4	8	5	6
m.6524	587	20	19	19	22	23	19
m.6593	1058	16	16	16	12	14	15
m.6688	381	2	3	2	2	1	4
m.13218	683	2	1	0	0	1	0
m.6868	946	3	3	3	7	6	6
m.7103	496	2	4	4	2	5	4
m.7159	1549	1	1	0	0	2	1
m.7183	139	2	2	3	1	1	1
m.7209	320	1	0	0	1	0	1
m.7527	791	4	3	4	3	3	5
m.760	542	4	4	4	4	3	1
m.81	504	6	6	6	7	5	5
m.13226	326	2	2	1	1	1	0
m.8669	206	2	2	3	3	2	1
m.8914	480	2	0	3	1	2	1
m.8917	676	17	21	19	18	16	20
m.612	679	19	20	20	21	24	23
m.20930	647	11	10	12	12	10	13
m.7437	674	0	1	0	0	0	0
m.8991	306	6	7	5	7	7	6
m.904	870	3	2	2	3	1	1
m.9188	352	0	2	1	0	0	1
m.22448	329	0	0	1	0	0	0
m.9279	376	0	0	0	2	0	0
m.60	320	5	5	5	4	4	4
m.9342	193	2	2	2	2	2	2
m.9373	1378	0	1	0	0	0	0
m.9654	1097	0	0	0	0	0	1
m.13240	197	0	1	1	1	3	1
m.9738	222	6	6	7	9	11	8
m.9119	158	4	4	4	1	1	3
m.9855	546	1	3	2	3	1	3
m.9957	415	14	14	13	12	15	17
m.36158	113	1	1	1	0	1	0
m.13248	748	1	1	1	2	2	0
m.13295	297	1	2	1	1	2	2
NP_851372.1	214	0	0	0	1	0	0
m.10327	1122	3	3	3	2	4	4
m.13303	395	0	1	1	0	0	0
m.13314	295	4	6	5	4	3	6
m.11654	271	2	2	1	0	0	0
m.1177	593	0	0	0	1	0	0
m.13136	222	1	1	1	2	1	1
m.15090	1470	0	0	0	0	1	0
m.15409	308	0	1	0	0	0	0
m.13356	586	0	0	1	0	2	0
m.15618	675	0	0	0	0	1	0
m.16736	134	0	1	0	0	0	1
m.17710	151	0	0	0	2	1	1
m.20599	102	0	0	0	0	0	1
m.21024	188	1	2	2	0	0	1
m.13371	1200	3	4	3	1	3	3
m.21674	280	1	1	0	1	1	0
m.22691	209	1	0	0	0	0	0
m.25190	620	0	0	0	1	1	1
m.2665	420	0	0	0	1	1	0
m.26941	195	0	0	0	1	0	0
m.27110	419	0	1	1	0	0	1
m.1339	464	4	4	3	1	3	0
m.27691	423	1	0	1	0	0	0
m.29620	137	0	0	0	0	1	0
m.29981	276	1	1	1	0	0	0
m.3353	326	0	0	0	0	0	1
m.13423	531	2	2	1	4	3	3
m.33958	343	0	0	0	0	0	1
m.34525	118	0	0	0	1	1	0
m.35589	142	1	1	0	1	0	2
m.429	369	0	0	0	1	1	0
m.4958	221	1	0	1	2	0	0
m.5203	1963	1	1	1	1	0	0
m.5346	119	0	0	1	1	0	0
m.6244	213	0	0	0	1	0	1
m.13427	257	0	0	0	1	0	2
m.720	102	1	1	2	2	1	2
m.789	775	0	0	1	0	0	0
m.853	520	0	0	0	1	0	0
m.9006	624	0	0	1	0	0	0
m.9178	193	0	1	1	1	0	0
m.9363	503	1	1	1	1	0	0
m.9726	370	0	0	0	0	1	1
m.13443	372	6	5	5	7	5	6
m.13444	605	2	1	1	2	2	2
m.10939	1302	0	3	1	1	2	0
m.11898	748	0	0	1	0	0	0
m.14297	518	0	1	1	0	1	0
m.2011	367	0	1	0	0	0	1
m.31435	113	1	1	1	2	2	1
m.1036	1192	1	0	0	1	1	1
m.13448	293	3	3	2	2	2	3
m.5531	219	0	1	0	1	1	0
m.5623	526	0	1	0	0	0	0
m.6279	328	0	0	0	1	0	0
m.6313	386	1	0	0	0	0	0
m.694	857	1	1	1	0	0	1
m.725	200	0	1	0	1	0	0
m.1346	158	6	9	10	7	7	7
m.13471	151	1	1	1	1	1	2
m.18533	634	0	1	0	0	0	0
m.10182	249	0	0	0	1	1	2
m.20279	200	0	0	1	0	0	0
m.13475	469	2	4	2	3	4	5
m.9865	419	0	1	0	0	0	0
m.13476	183	1	1	1	0	0	0
m.13486	292	2	1	2	3	7	4
m.15365	326	0	0	0	0	0	1
m.5163	1400	0	0	0	3	2	2
m.8649	585	2	1	1	0	0	0
m.13490	255	1	1	1	0	0	1
m.27625	216	1	0	0	0	0	0
m.4387	576	1	2	0	0	0	0
m.13425	114	0	0	0	0	0	1
m.13513	367	1	0	1	1	0	0
m.25912	450	0	0	0	0	1	0
m.21495	148	0	0	0	1	1	0
m.13014	751	0	0	0	1	1	0
m.22619	255	0	1	0	0	0	0
m.29805	227	0	0	1	0	0	0
m.10378	725	4	4	4	2	3	3
m.13516	189	6	6	5	4	6	3
m.33904	946	0	0	0	0	0	1
m.34321	298	2	2	2	3	3	3
m.38396	326	0	0	1	0	0	0
m.27954	454	0	0	0	0	0	1
m.13531	269	0	0	0	1	0	1
m.10012	278	0	1	1	0	0	0
m.12069	191	1	0	1	0	0	1
m.1355	1555	5	6	5	4	5	4
m.13233	253	1	1	1	0	0	0
m.19360	173	3	3	4	1	2	1
m.13557	339	1	2	2	2	1	1
m.21167	266	0	0	0	0	1	1
m.31093	201	1	0	0	1	0	1
m.21416	355	1	1	1	1	0	1
m.21691	163	1	0	0	0	0	0
m.4567	294	0	0	0	1	0	0
m.13590	549	4	3	2	4	7	5
m.23575	291	0	4	5	2	2	5
m.3381	122	1	1	1	1	1	2
m.3433	518	0	1	0	0	0	0
m.3499	474	0	1	0	1	0	0
m.6495	278	0	0	0	1	1	1
m.13617	393	1	1	3	0	0	1
m.6717	339	1	1	1	0	0	1
m.388	373	0	0	0	1	0	1
m.14972	298	0	0	1	0	0	0
m.19722	109	0	1	0	1	2	2
m.26409	122	0	1	0	0	1	0
m.8924	116	1	1	1	1	1	1
m.9583	214	0	0	1	0	0	0
m.13622	146	1	1	1	1	1	1
m.15118	99	1	1	1	0	0	1
m.15418	181	1	0	2	1	0	0
m.29291	227	0	0	0	1	1	1
m.10346	250	1	1	1	0	1	0
m.13637	665	0	1	0	0	0	0
m.18491	290	0	0	0	1	0	0
m.7770	273	0	1	0	1	1	0
m.32200	195	0	0	0	2	2	1
m.13659	548	0	0	1	0	0	0
m.21702	178	0	1	1	0	0	0
m.9013	389	1	2	1	2	1	2
m.1369	374	37	40	40	38	43	48
m.10928	723	2	1	1	3	0	2
m.22509	381	0	0	0	1	0	0
m.1038	113	5	3	4	4	6	6
m.13743	311	7	7	5	2	2	4
m.11265	213	2	1	1	1	1	0
m.2278	237	0	0	0	0	0	1
m.13744	138	1	1	1	1	1	1
m.133	397	1	0	1	1	0	1
m.3794	222	1	0	0	1	0	1
m.13748	486	0	0	0	0	0	1
m.14738	152	1	0	1	1	1	1
m.24170	270	1	1	1	1	0	0
m.13753	335	0	1	0	0	0	0
m.35335	197	0	0	1	0	0	1
m.24451	280	0	0	0	0	0	1
m.13811	436	0	1	0	0	0	0
m.35322	108	1	0	0	0	2	0
m.7107	168	1	0	1	0	0	0
m.13862	447	3	3	3	4	4	4
m.14602	310	1	1	0	2	0	0
m.2600	343	0	1	1	1	1	1
m.750	800	1	0	0	1	1	1
m.13863	1106	6	5	4	1	4	6
m.34300	263	0	1	0	0	0	0
m.5331	336	1	0	0	0	1	0
m.13885	1031	1	1	0	1	0	0
m.35243	207	1	1	0	0	1	1
m.139	190	3	2	3	2	2	3
m.10054	107	0	0	0	0	0	1
m.20253	281	1	1	1	0	1	0
m.1390	448	11	12	13	14	14	13
m.38787	130	0	0	0	0	0	1
m.742	625	0	0	0	0	0	1
m.34809	103	0	0	1	0	0	0
m.10387	484	1	0	3	0	1	2
m.9990	280	0	0	0	0	0	1
m.1408	226	4	4	4	1	3	1
m.141	436	20	24	21	19	15	18
m.14109	662	0	1	0	0	0	1
m.14128	211	2	1	3	2	0	2
m.29183	293	0	0	0	0	1	0
m.1413	338	3	2	3	2	4	4
m.4645	459	1	0	0	0	0	0
m.33343	126	0	1	1	1	1	1
m.23377	644	0	0	0	0	1	0
m.29546	408	1	1	0	2	1	2
m.14134	135	2	2	1	0	1	2
m.35539	566	0	0	0	1	0	0
m.35893	316	2	1	0	1	1	1
m.4416	678	1	0	0	1	1	1
m.9045	703	1	0	1	1	1	0
m.37001	654	2	1	1	0	0	0
m.11405	546	0	1	1	1	0	0
m.104	1674	13	10	10	9	9	10
m.14152	569	0	0	1	0	0	0
m.11828	346	1	0	0	0	0	0
m.11971	202	0	0	0	1	1	1
m.132	146	0	0	1	0	0	0
m.13903	193	1	0	1	0	1	0
m.14213	220	2	2	1	1	1	1
m.14458	126	2	2	2	3	3	3
m.15189	147	1	1	0	2	1	0
m.152	115	0	0	0	0	1	0
m.15345	109	0	1	0	0	1	1
m.17930	292	1	2	1	0	0	0
m.18090	289	1	1	1	1	1	0
m.18294	121	0	1	1	2	2	2
m.18493	251	0	0	0	1	1	1
m.20257	261	1	1	2	0	0	0
m.20823	136	0	1	1	1	0	1
m.14312	960	11	13	11	10	14	15
m.21023	149	1	1	1	1	1	1
m.21525	176	1	0	0	1	0	1
m.21665	130	2	1	2	1	1	1
m.22011	193	0	1	1	1	0	1
m.22271	234	1	1	0	1	1	1
m.22377	200	2	1	1	2	2	2
m.22547	139	1	1	1	1	0	1
m.2269	469	0	1	1	1	0	1
m.14349	643	2	0	0	0	0	0
m.22746	109	0	0	0	1	0	0
m.23172	335	0	0	0	1	0	1
m.23696	547	0	0	0	0	1	1
m.2398	398	0	1	0	0	0	0
m.14355	846	9	9	10	9	10	12
m.24161	162	1	0	1	0	0	0
m.25869	277	2	2	2	1	2	2
m.259	296	1	1	1	2	2	2
m.26519	179	0	0	0	1	0	0
m.26704	140	1	0	0	0	1	0
m.1436	550	14	16	16	7	9	10
m.26748	214	0	0	1	0	0	0
m.27603	105	0	0	1	0	0	0
m.27902	108	1	1	1	1	1	1
m.28097	108	1	1	2	0	0	0
m.28159	179	0	0	0	1	0	1
m.28520	237	1	1	1	0	1	0
m.1437	515	0	2	1	0	2	3
m.29599	227	1	1	1	1	1	1
m.3052	140	2	2	2	1	1	0
m.32263	177	0	1	1	0	0	0
m.32359	150	1	2	0	0	1	1
m.14375	119	1	1	0	0	0	0
m.33497	112	1	0	0	1	1	0
m.33765	180	0	1	1	0	1	1
m.34749	285	0	0	1	0	1	0
m.35511	123	0	1	1	1	1	1
m.3569	156	0	0	0	1	1	1
m.36043	110	2	2	3	2	2	4
m.1440	833	0	1	1	0	2	1
m.36423	114	2	1	2	1	0	0
m.3720	243	1	0	1	0	0	0
m.37396	133	0	0	1	0	0	0
m.38035	133	1	1	1	0	0	0
m.38315	119	1	0	1	1	0	0
m.4233	452	1	1	1	0	1	1
m.4415	804	1	0	0	1	1	1
m.1041	396	1	0	0	3	1	2
m.14422	417	5	4	4	3	3	2
m.5017	206	0	1	1	0	0	0
m.5148	167	1	2	1	1	1	1
m.5376	135	0	0	0	1	1	1
m.6550	319	0	0	1	0	0	0
m.14438	273	3	2	1	2	2	2
m.792	129	1	1	0	1	0	1
m.798	194	1	1	1	0	0	1
m.8231	396	1	1	1	1	0	1
m.859	193	1	0	1	0	0	0
m.899	700	0	1	0	1	0	1
m.9026	230	1	1	1	2	1	2
m.912	124	0	0	0	0	1	1
m.1447	450	1	0	0	0	1	0
m.14490	140	4	3	3	1	1	1
m.19726	448	0	0	0	0	0	1
m.1454	475	3	2	3	3	2	2
m.12051	247	1	1	1	1	1	1
m.13024	171	1	1	0	1	1	0
m.1328	203	0	1	1	0	1	0
m.14543	392	4	4	3	5	6	5
m.1456	431	2	1	1	1	1	0
m.19494	241	1	1	0	1	1	0
m.1461	469	0	0	0	0	1	1
m.21876	142	1	1	1	1	0	1
m.22305	311	0	1	0	0	1	0
m.22671	529	0	1	1	1	1	1
m.23641	168	0	0	0	1	0	0
m.1463	394	1	2	2	3	2	2
m.2661	154	1	1	1	0	0	0
m.26932	113	1	0	1	0	0	0
m.27979	288	1	1	1	1	0	0
m.28261	194	0	0	0	0	0	1
m.29606	138	0	0	0	1	1	0
m.29890	126	1	0	1	0	0	0
m.14672	359	2	2	1	0	1	0
m.34626	203	1	1	1	0	0	0
m.34690	147	0	1	1	0	0	0
m.3501	191	1	1	1	0	0	0
m.39	352	0	0	1	0	0	1
m.3982	105	0	0	0	1	0	0
m.50	394	0	0	0	2	1	1
m.5172	212	1	1	1	1	0	0
m.5398	324	0	0	0	1	0	0
m.1472	277	3	3	2	4	4	3
m.5833	121	2	1	2	0	0	0
m.6968	331	0	0	0	1	0	0
m.7111	267	1	1	0	1	1	1
m.1473	555	7	5	5	5	5	6
m.9408	224	1	1	0	0	0	0
m.14739	401	2	1	2	1	1	0
m.14754	356	6	7	5	5	7	9
m.8574	338	1	1	1	0	1	0
m.10878	258	0	0	1	0	0	1
m.1164	164	0	1	0	1	1	1
m.12364	195	1	1	0	0	0	0
m.12643	211	1	1	0	0	0	1
m.12778	145	0	1	0	1	1	0
m.14756	396	2	1	4	2	4	2
m.1573	128	0	0	0	0	1	0
m.15962	187	0	1	0	0	0	0
m.15986	209	1	1	2	1	1	1
m.17836	548	0	0	1	0	0	0
m.1839	150	0	0	0	2	2	2
m.202	101	2	2	1	1	1	1
m.22784	250	1	0	0	1	1	1
m.25058	226	0	0	0	1	0	0
m.14765	420	2	0	1	0	0	1
m.29601	249	0	1	0	0	0	0
m.29778	253	1	1	0	1	1	1
m.3774	882	1	1	0	0	0	0
m.4935	224	1	1	1	1	1	1
m.7210	168	1	1	1	1	1	1
m.14910	573	1	1	2	0	1	1
m.5921	124	1	0	1	1	1	1
m.10164	157	1	1	0	0	1	1
m.10603	487	2	2	2	1	0	1
m.1116	106	0	1	1	0	0	0
m.10463	220	0	1	3	3	2	3
m.14914	470	0	0	1	0	0	0
m.11443	1087	0	0	0	2	1	2
m.12648	162	1	1	1	0	0	1
m.17386	142	1	0	0	0	0	0
m.14915	293	13	15	14	11	12	14
m.23801	309	1	1	1	0	0	0
m.27736	105	0	0	1	0	0	0
m.27819	169	1	1	1	1	1	1
m.14918	406	1	1	1	2	3	2
m.2877	192	0	0	1	0	1	0
m.31932	104	1	1	1	1	0	1
m.3621	404	0	1	0	0	0	0
m.36535	116	2	1	1	0	0	0
m.14923	328	3	3	2	2	3	3
m.38571	236	1	1	1	0	1	1
m.4724	266	1	2	0	0	1	0
m.5494	170	0	1	0	0	0	0
m.6265	202	0	0	0	1	1	0
m.9078	300	1	0	0	0	0	0
m.14938	965	0	0	1	0	0	0
m.14946	234	3	3	3	2	2	2
m.30969	340	0	0	0	0	1	0
m.13742	710	0	0	0	1	0	0
m.14952	249	0	1	1	0	0	0
m.19281	105	1	1	1	0	0	0
m.19748	107	0	0	0	1	0	0
m.21388	376	1	0	0	0	0	0
m.23347	148	0	0	1	2	0	1
m.23617	128	2	2	1	0	1	0
m.29873	128	0	0	0	0	1	0
m.14963	1061	8	11	8	6	8	5
m.37941	99	0	1	1	1	1	1
m.38016	118	0	0	0	0	1	0
m.38034	178	0	0	0	0	1	0
m.4805	113	0	1	0	0	0	0
m.5382	195	2	2	2	1	1	2
m.5416	476	0	0	0	1	1	1
m.9109	151	1	2	1	1	0	1
m.10468	320	3	3	3	3	5	5
m.14983	218	7	7	7	8	8	6
m.7185	949	1	1	1	1	1	1
m.13424	343	0	1	1	0	0	0
m.14984	440	4	4	2	4	4	5
m.18543	325	0	0	0	1	0	0
m.19700	101	1	1	1	1	0	1
m.23013	106	1	1	0	0	0	0
m.2723	969	1	0	0	0	0	0
m.27822	350	1	0	1	0	0	0
m.14994	562	0	1	1	0	2	2
m.3610	348	1	0	1	0	0	1
m.38320	204	1	1	1	1	2	2
m.14998	1027	1	0	1	1	3	1
m.14999	503	42	41	38	37	40	39
m.12799	378	3	2	3	3	2	1
m.15017	296	0	0	0	0	0	1
m.15796	107	0	1	0	0	0	0
m.16002	356	0	0	1	0	0	0
m.19483	336	0	0	0	1	2	0
m.20506	179	3	3	2	0	0	0
m.21832	170	0	0	0	1	1	1
m.15026	538	1	1	1	1	1	1
m.28082	165	0	0	0	1	1	1
m.3030	150	2	2	2	2	1	2
m.548	221	0	0	1	1	0	0
m.15038	332	0	0	0	1	1	1
m.10638	702	0	0	0	0	0	1
m.1617	1402	0	0	0	1	0	0
m.17297	163	0	0	0	0	1	0
m.1504	136	5	4	4	2	5	2
m.17939	224	0	1	0	0	0	0
m.18203	117	0	0	0	1	1	1
m.38570	122	1	1	1	1	1	1
m.15047	323	8	8	8	10	9	8
m.5862	284	0	0	0	1	0	0
m.6811	526	0	0	0	1	1	1
m.8180	154	1	0	1	0	0	1
m.1	362	2	2	2	0	1	1
m.10472	547	2	0	1	1	1	2
m.1505	423	3	4	3	2	3	3
m.3329	167	0	0	0	1	0	0
m.15054	242	12	12	11	15	14	15
m.22659	359	0	0	0	0	1	0
m.22977	195	0	0	0	0	0	1
m.28289	123	1	1	1	1	1	1
m.29343	368	0	0	1	0	0	0
m.15063	195	0	1	0	0	0	0
m.5798	414	0	0	1	1	0	1
m.8024	284	0	1	0	1	0	1
m.15079	260	9	9	9	12	9	11
m.11041	876	0	0	0	1	1	1
m.11960	265	1	0	1	0	0	0
m.12244	109	0	0	0	0	1	2
m.12676	293	0	0	0	1	0	0
m.15096	468	2	3	1	2	1	1
m.28920	220	1	0	0	0	0	0
m.338	206	0	0	0	0	1	0
m.37377	104	1	1	0	0	0	0
m.17363	155	1	1	0	0	0	0
m.7838	446	1	1	1	2	1	1
m.15111	545	15	16	14	17	15	17
m.4874	397	1	0	0	1	1	1
m.15114	369	0	0	0	1	1	0
m.7168	302	0	0	1	1	0	1
m.15122	236	1	1	1	0	0	0
m.11319	252	0	0	0	1	1	1
m.10496	298	5	6	7	5	7	10
m.15126	176	1	2	2	0	2	3
m.6854	281	1	1	1	1	1	1
m.15134	1205	2	2	1	1	1	1
m.12766	325	0	0	0	0	1	0
m.15141	227	10	10	10	10	7	9
m.31335	295	0	2	1	1	1	1
m.8763	270	1	0	0	1	0	0
m.9202	127	2	2	2	2	2	3
m.37594	113	0	0	0	0	1	0
m.4182	253	0	0	0	1	1	2
m.1563	266	0	0	0	1	0	0
m.15158	259	1	1	0	2	1	1
m.11397	230	1	0	0	0	0	0
m.15162	152	6	5	5	8	9	5
m.15166	611	0	0	1	1	0	1
m.22391	129	0	0	0	1	1	1
m.32224	134	1	1	0	0	0	0
m.19372	548	0	0	0	0	0	1
m.15175	266	7	5	6	5	6	5
m.30023	103	1	0	1	0	1	0
m.4980	256	0	1	0	1	0	0
m.15185	362	5	5	4	3	2	4
m.10499	214	2	1	2	2	1	1
m.15200	788	2	1	0	3	2	0
m.11523	224	1	0	0	1	0	0
m.11725	118	1	2	1	1	1	0
m.15204	648	11	10	13	8	11	12
m.25744	213	4	3	2	2	1	3
m.5911	687	0	0	0	1	0	1
m.15241	654	3	4	2	5	4	4
m.15247	289	3	3	3	2	1	2
m.1211	141	1	0	0	0	0	0
m.14636	169	0	0	1	0	0	0
m.19513	258	0	0	0	0	1	0
m.29673	125	0	0	1	0	0	0
m.1527	299	9	5	8	8	8	5
m.10909	251	1	1	1	1	1	1
m.15288	254	2	0	1	0	0	0
m.9419	124	0	0	0	0	1	0
m.15290	959	1	2	2	3	3	1
m.20256	148	1	0	1	0	0	0
m.153	398	1	1	2	3	1	2
m.17242	566	1	2	1	0	0	0
m.12644	250	0	0	0	2	2	2
m.1530	391	2	3	3	0	2	0
m.17662	137	1	1	1	1	1	1
m.19587	374	0	0	0	0	0	1
m.25982	154	1	0	1	0	0	0
m.1204	135	0	0	0	0	0	1
m.1054	285	5	6	6	7	6	3
m.19922	158	0	1	1	0	0	0
m.15323	305	7	6	4	7	7	6
m.24130	123	1	0	0	0	0	0
m.4429	352	0	0	0	1	0	0
m.19244	108	0	0	0	1	0	1
m.15331	209	2	3	2	3	3	4
m.13716	211	1	1	0	1	1	0
m.2905	396	2	4	3	2	1	2
m.9150	250	0	0	0	0	1	1
m.15370	180	5	5	4	5	3	5
m.38413	128	0	1	0	0	0	1
m.15377	555	9	4	8	8	10	8
m.38572	106	1	1	0	0	0	0
m.15388	345	0	1	0	0	1	1
m.5196	113	0	0	0	0	1	1
m.21654	118	0	0	0	0	0	1
m.7042	188	0	0	0	1	0	1
m.8154	241	0	0	0	0	1	0
m.15396	329	1	1	2	1	0	0
m.18230	315	1	0	0	0	0	0
m.15400	429	5	5	4	6	8	4
m.3862	708	1	1	0	1	0	0
m.15449	425	1	1	1	1	1	1
m.26130	154	2	2	2	1	2	1
m.26392	100	0	1	1	0	0	0
m.15457	489	1	0	0	0	0	1
m.7395	220	1	0	0	0	0	1
m.37474	159	1	2	1	0	0	0
m.1547	193	3	2	3	3	4	3
m.19469	629	1	0	1	0	1	0
m.5058	460	0	0	0	1	0	0
m.20912	285	1	1	1	1	1	1
m.37798	118	0	0	1	1	0	0
m.15471	509	0	1	1	0	1	1
m.15477	423	0	0	0	0	0	1
m.3392	310	0	1	0	0	0	0
m.1388	352	0	1	0	0	0	0
m.321	419	0	1	1	0	1	1
m.15526	304	3	2	2	2	1	2
m.18002	175	2	0	2	1	1	1
m.15530	386	2	2	0	3	2	1
m.3549	388	0	0	1	0	0	0
m.23708	164	0	0	0	1	1	0
m.15544	155	3	2	2	2	2	1
m.30956	124	1	1	1	0	0	0
m.10558	176	1	2	1	2	2	1
m.15586	275	8	7	8	7	6	7
m.1560	548	11	10	9	11	10	9
m.38547	130	0	0	0	0	1	1
m.15633	448	21	22	23	22	20	21
m.15693	310	9	9	7	9	9	10
m.15700	399	1	0	0	3	3	2
m.15724	695	3	4	2	2	2	2
m.15750	815	2	2	3	2	2	4
m.1576	513	5	6	5	6	9	8
m.15764	225	1	1	1	2	1	1
m.10575	652	1	2	2	1	1	1
m.15803	206	2	0	2	1	1	1
m.1582	284	0	1	0	1	0	1
m.15822	319	1	0	1	0	0	1
m.1583	327	6	5	6	3	6	5
m.15839	183	3	2	2	4	2	3
m.15850	195	1	1	0	1	1	1
m.15857	420	2	2	2	3	3	1
m.15899	456	0	0	1	0	0	0
