m.13350	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
m.13371	1200	11	12	4	9	3	4	3	4	0	3	5	2	0	3	1	2
m.1339	464	10	11	8	8	10	5	9	7	1	7	3	3	0	10	7	9
m.134	169	5	3	3	1	2	1	3	2	1	1	5	3	1	2	2	4
m.13417	277	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
m.13423	531	4	3	3	3	4	2	5	2	2	3	2	2	2	5	2	3
m.13424	343	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
m.13427	257	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0
m.13432	425	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
m.13436	653	2	3	4	1	4	1	2	2	0	3	3	5	1	5	2	3
m.13442	270	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
m.13443	372	17	24	14	15	23	16	20	23	10	28	21	9	5	26	17	19
m.13444	605	1	0	3	2	3	0	1	0	1	3	3	3	0	0	1	4
m.13448	293	3	3	2	5	6	5	2	4	4	8	4	2	2	3	7	6
m.13458	645	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
m.1346	158	6	7	5	12	13	5	9	4	1	4	7	2	0	14	5	4
m.13464	569	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
m.13471	151	0	1	1	1	2	1	2	1	0	1	1	1	0	0	0	0
m.13475	469	3	4	2	5	1	4	1	3	1	4	1	2	1	1	1	5
m.13476	183	0	1	1	1	1	0	1	2	0	2	1	0	0	1	0	2
m.13486	292	26	21	16	20	23	24	12	16	15	18	17	10	9	18	12	11
m.13488	163	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	0
m.13490	255	3	6	2	4	3	3	2	2	1	4	3	3	3	4	1	4
m.13513	367	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
m.13514	432	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
m.13516	189	7	3	4	8	5	7	4	5	2	5	2	6	0	7	3	1
m.1355	1555	1	2	0	1	2	0	2	0	1	1	4	1	1	1	1	3
m.13552	557	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
m.13557	339	0	1	3	2	3	2	2	2	0	1	1	4	2	2	1	2
m.13570	878	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
m.13574	515	0	1	1	0	3	0	0	0	0	0	1	1	0	0	0	2
m.13590	549	10	5	7	8	8	1	6	3	0	4	5	2	0	4	2	3
m.136	295	0	2	0	1	1	0	1	2	0	1	0	0	0	0	0	0
m.13601	251	0	2	1	0	1	0	0	1	1	2	1	2	1	0	2	1
m.13617	393	0	0	1	0	3	0	1	1	0	1	2	2	0	1	1	2
m.13622	146	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	1
m.13637	665	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
m.13659	548	1	1	1	1	1	0	2	0	0	0	1	1	0	2	0	0
m.13684	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.1369	374	67	98	93	73	64	83	79	88	67	87	53	60	46	74	57	89
m.13693	885	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m.13697	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.13702	294	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1
m.13710	208	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
m.13739	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.13742	710	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
m.13743	311	7	5	3	4	8	5	3	6	6	7	5	6	3	4	5	4
m.13744	138	0	0	1	1	1	0	0	0	3	1	0	1	1	0	0	1
m.13748	486	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1
m.13753	335	1	1	2	1	2	1	1	0	2	2	0	2	0	1	1	1
m.13763	135	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
m.13789	104	27	17	18	15	14	19	15	12	4	8	18	7	2	50	8	17
m.1380	1186	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
m.13801	461	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.13811	436	2	1	1	2	0	1	2	2	2	1	4	1	2	2	0	3
m.13825	135	25	17	16	14	14	15	12	12	4	8	12	6	2	35	7	13
m.13842	680	10	3	7	15	8	7	5	5	3	10	6	6	2	9	6	7
m.13862	447	6	4	4	5	5	6	3	6	6	6	5	6	3	3	2	5
m.13863	1106	2	5	2	7	13	1	9	8	2	15	9	8	0	12	5	5
m.13869	191	1	1	1	3	1	2	1	1	0	1	0	1	0	0	1	1
m.1388	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
m.13885	1031	0	1	2	0	2	0	1	2	0	0	0	1	0	0	0	1
m.139	190	2	3	2	2	1	1	1	1	1	1	2	2	0	1	1	3
m.1390	448	16	20	17	19	19	11	9	15	8	20	17	8	6	13	10	17
m.13903	193	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1
m.1396	509	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1
m.13977	445	21	14	20	14	12	12	12	9	8	12	12	11	11	7	13	10
m.14010	370	0	2	0	0	0	0	1	1	0	1	0	1	0	0	0	3
m.1408	226	4	2	0	2	3	1	4	1	1	1	3	1	1	4	3	5
m.141	436	26	28	29	13	20	14	20	15	5	20	17	12	4	14	15	15
m.14108	268	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.14109	662	1	0	0	0	0	0	0	1	1	1	0	1	1	1	2	1
m.14128	211	8	5	4	8	5	5	5	6	3	5	5	5	1	7	4	7
m.1413	338	2	4	4	4	4	2	3	2	1	3	2	2	1	3	3	3
m.14136	160	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
m.14137	212	2	0	1	1	0	2	0	1	0	0	2	0	0	1	0	0
m.14152	569	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
m.14179	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.14201	145	1	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0
m.14213	220	1	2	2	3	2	0	0	1	1	3	1	1	1	1	1	1
m.14255	219	0	0	2	2	0	0	1	0	0	0	2	1	0	1	1	1
m.14269	430	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
m.14282	326	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
m.14297	518	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
m.14312	960	6	3	4	7	6	2	2	3	6	7	10	13	3	3	3	16
m.14343	392	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m.14349	643	2	1	3	2	2	4	1	1	2	3	4	2	1	3	2	2
m.14355	846	7	6	7	8	8	5	12	7	0	8	6	7	1	10	3	9
m.1436	550	31	25	17	27	30	16	17	13	12	20	17	16	9	19	13	20
m.14364	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
m.1437	515	3	1	3	0	0	0	0	0	1	1	3	0	1	2	3	2
m.14375	119	2	0	0	1	1	0	0	1	0	0	1	2	0	1	0	1
m.14391	397	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
m.1440	833	1	1	4	1	1	0	1	0	0	6	3	2	0	2	0	2
m.14422	417	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0
m.14437	204	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m.14438	273	2	3	3	2	4	1	3	2	0	2	4	1	0	2	2	2
m.14456	148	1	1	2	0	0	0	0	0	2	2	0	0	1	1	1	0
m.14458	126	4	5	6	3	3	5	6	5	2	2	12	8	5	3	10	4
m.14465	536	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
m.1447	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
m.14490	140	4	3	4	4	4	1	3	4	0	5	4	2	1	1	1	3
m.145	467	0	2	1	1	2	0	0	0	0	0	0	1	0	1	0	2
m.14507	364	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.1454	475	3	3	3	3	4	2	3	1	0	3	1	3	0	2	1	4
m.14543	392	3	5	4	4	4	1	3	5	2	6	3	5	2	3	2	3
m.1456	431	4	3	4	2	3	2	3	4	6	3	2	3	3	4	1	3
m.14595	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.14602	310	0	2	1	1	1	0	1	0	0	0	0	0	0	1	0	1
m.1461	469	0	1	2	0	2	0	1	0	0	0	1	0	0	0	0	0
m.14620	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.1463	394	4	2	3	2	1	2	1	1	0	2	2	0	0	2	0	3
m.14672	359	1	2	2	0	1	0	0	0	0	0	2	3	0	2	1	1
m.147	127	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	1
m.14712	256	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
m.1472	277	9	9	4	6	5	6	4	4	4	5	3	3	2	3	2	3
m.1473	555	10	14	9	11	13	7	6	5	2	11	10	5	1	13	5	8
m.14730	134	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
m.14738	152	2	2	1	2	2	2	2	2	0	3	1	0	0	1	2	2
m.14739	401	2	4	3	1	3	2	3	4	1	4	2	2	0	4	2	3
m.1474	312	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0
m.14754	356	11	11	8	2	9	3	6	5	3	6	6	8	2	10	11	6
m.14756	396	3	4	2	5	2	3	1	0	1	3	0	1	0	3	0	2
m.14765	420	4	3	3	2	1	0	0	1	0	0	1	0	0	3	1	0
m.1478	617	3	0	0	1	5	1	0	0	0	1	2	1	0	3	0	0
m.14807	140	1	1	0	1	1	0	0	0	1	2	1	1	1	0	1	1
m.1485	256	1	3	2	1	0	0	1	0	1	1	1	2	1	1	0	0
m.14896	512	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
m.14897	346	0	1	1	1	0	1	0	1	2	1	0	0	1	0	0	0
m.149	282	4	3	4	1	4	2	2	3	7	3	4	1	3	3	3	3
m.14910	573	4	2	2	2	3	1	3	3	1	2	3	2	1	2	1	2
m.14915	293	4	4	8	9	12	8	8	9	5	13	11	11	5	5	4	9
m.14918	406	1	2	1	2	0	1	1	2	0	1	1	1	0	2	0	0
m.14920	231	2	1	2	1	0	1	0	1	0	1	1	1	0	0	0	0
m.14923	328	2	3	2	3	3	1	2	4	0	3	4	1	0	3	2	3
m.14924	360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
m.1493	232	7	13	10	6	10	8	6	6	0	5	1	4	0	8	3	7
m.14938	965	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
m.14946	234	1	5	6	3	8	0	9	2	0	2	5	2	0	5	3	2
m.14949	162	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
m.14952	249	1	0	0	0	2	0	0	0	0	2	1	0	0	0	0	4
m.14956	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.14961	156	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
m.14963	1061	22	21	16	18	19	10	15	8	3	17	11	11	2	15	11	13
m.14967	111	3	4	1	3	4	1	4	2	0	5	1	1	0	3	1	3
m.14968	138	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
m.14972	298	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0	1
m.14975	171	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
m.14983	218	3	4	3	4	3	2	4	2	0	4	3	1	0	2	1	1
m.14984	440	3	3	2	7	4	2	0	1	1	3	3	2	0	2	2	3
m.14994	562	2	1	2	4	0	2	1	0	0	3	0	0	0	2	0	0
m.14998	1027	1	1	3	0	0	1	0	1	0	1	1	4	0	2	0	0
m.14999	503	66	65	46	75	51	62	38	47	50	64	44	43	38	45	45	45
m.15	689	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
m.1500	101	1	1	2	0	2	0	1	0	0	5	3	0	1	2	2	3
m.15018	456	3	4	7	3	4	7	7	3	4	6	4	5	4	6	6	6
m.15022	221	14	16	17	20	18	17	13	15	12	19	10	11	10	19	14	11
m.15023	141	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
m.15026	538	1	2	1	2	0	1	1	1	0	2	0	2	0	1	0	3
m.15038	332	1	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0
m.1504	136	6	5	6	2	4	3	1	2	1	3	2	2	1	2	2	3
m.15047	323	5	5	5	1	3	2	2	2	0	4	2	2	1	2	1	3
m.1505	423	0	1	0	1	2	0	1	0	0	0	2	1	0	1	0	1
m.15054	242	7	12	19	16	19	8	10	6	8	27	15	17	6	17	9	11
m.15066	152	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0
m.15067	179	3	1	4	4	2	0	2	2	0	2	4	3	0	2	2	2
m.15079	260	8	9	8	6	10	5	9	6	1	4	7	5	0	8	4	6
m.1509	223	0	0	2	0	0	0	1	0	0	1	4	0	0	0	1	0
m.15090	1470	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
m.15096	468	0	0	0	0	1	0	0	0	0	0	3	0	0	2	0	0
m.15098	368	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0
m.151	201	2	2	1	3	0	1	2	1	0	1	1	1	0	1	0	1
m.15111	545	25	17	15	28	29	15	13	13	19	25	22	15	11	26	17	16
m.15114	369	0	3	2	1	4	2	0	1	2	4	2	1	1	4	2	3
m.15118	99	0	0	2	1	0	0	0	2	1	0	0	1	0	2	0	2
m.15121	194	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1
m.15122	236	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0
m.15126	176	1	1	1	1	0	0	1	0	1	1	2	2	1	1	1	2
m.15127	140	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	3
m.15134	1205	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1
m.15139	435	27	35	24	26	24	15	14	14	23	32	18	15	17	14	10	29
m.15141	227	9	6	8	12	7	7	6	6	5	5	6	6	3	8	5	8
m.15142	273	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0
m.15155	891	3	2	2	2	0	3	3	1	0	1	0	2	0	2	1	2
m.15158	259	1	1	3	3	3	3	3	3	2	2	3	2	2	3	2	4
m.15162	152	13	18	16	18	20	10	15	7	3	10	11	11	2	13	8	11
m.15166	611	0	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0
m.15170	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
m.15172	116	0	1	1	3	2	2	1	1	0	1	2	0	0	1	1	1
m.15175	266	3	4	6	3	3	3	3	4	3	5	3	3	3	5	4	5
m.15185	362	8	10	4	10	11	3	10	6	2	9	7	5	0	7	5	14
m.15189	147	2	1	1	0	2	0	0	0	1	1	3	0	0	1	1	1
m.152	115	2	3	4	4	4	1	3	4	2	4	6	5	3	3	2	4
m.15200	788	2	4	3	2	1	1	1	1	0	3	2	1	0	2	1	2
m.15204	648	24	24	20	23	14	14	12	13	3	13	13	11	1	14	7	8
m.15205	198	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
m.15213	424	1	0	2	0	0	1	0	0	0	0	2	1	0	0	0	0
m.1522	770	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
m.15220	508	9	10	5	7	6	6	4	4	6	5	5	3	4	2	3	4
m.15240	346	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
m.15241	654	3	4	2	2	4	3	2	2	2	4	5	1	3	2	1	1
m.15247	289	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2
m.15257	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
m.1527	299	9	5	11	3	5	4	4	1	2	4	4	4	1	4	1	10
m.15280	205	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
m.15281	346	6	2	7	1	4	4	2	3	3	3	4	5	3	5	3	1
m.15290	959	1	2	2	1	4	2	3	0	0	2	0	0	0	0	0	2
m.153	398	0	0	0	1	0	0	2	2	0	0	2	1	0	0	0	0
m.1530	391	8	3	6	8	11	6	4	8	2	12	15	6	4	9	2	9
m.15306	507	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1
m.15314	289	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
m.15323	305	4	2	6	7	5	2	2	5	3	7	5	4	0	8	4	3
m.15331	209	8	7	8	12	7	9	10	8	3	9	7	9	1	9	8	7
m.15365	326	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
m.15370	180	15	17	7	6	10	10	6	9	10	9	10	6	6	9	6	16
m.15377	555	15	12	11	10	8	12	5	7	11	13	11	9	7	11	9	6
m.15388	345	1	2	1	1	1	1	1	1	0	1	0	0	1	1	0	1
m.15396	329	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0
m.15400	429	2	3	5	3	3	3	2	5	4	6	6	3	3	5	3	3
m.15409	308	0	1	2	1	1	0	1	1	0	1	0	2	0	0	0	2
m.15418	181	0	1	0	0	0	2	0	1	0	0	1	0	0	2	0	1
m.15419	125	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0
m.15422	456	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
m.15426	1113	7	4	2	1	3	3	1	2	1	4	5	3	1	1	2	2
m.15432	271	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
m.15449	425	0	0	0	1	0	0	0	1	1	3	0	0	2	0	1	2
m.15457	489	2	1	2	1	0	0	2	0	1	1	1	0	1	1	0	2
m.15462	185	2	2	2	1	1	0	1	1	1	1	1	0	0	1	0	1
m.1547	193	1	2	1	2	2	2	1	1	0	2	2	3	0	1	1	1
m.15471	509	4	3	4	5	3	6	1	3	4	5	2	5	4	4	5	3
m.15477	423	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
m.15479	147	0	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0
m.15509	340	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
m.15526	304	3	2	2	4	3	2	3	2	2	1	2	2	0	2	2	4
m.15530	386	0	2	1	1	1	4	1	3	0	0	3	3	0	4	2	0
m.15544	155	5	5	3	3	4	1	3	3	5	4	3	5	4	3	2	4
m.15573	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.15586	275	8	8	9	7	10	6	6	7	5	10	11	6	5	10	4	5
m.1560	548	9	5	8	4	6	6	7	7	3	4	4	5	1	6	6	7
m.15618	675	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0
m.15633	448	42	61	36	37	39	38	41	33	18	33	32	22	12	45	28	32
m.15654	184	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
m.15674	554	0	0	5	0	2	0	1	0	0	1	1	0	0	2	0	0
m.15686	206	2	3	2	1	3	1	4	2	0	3	4	1	0	3	2	1
m.15687	1380	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
m.1569	147	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
m.15693	310	8	9	11	6	9	3	6	7	4	7	8	6	2	4	5	8
m.15700	399	0	2	2	2	5	0	3	1	0	0	5	1	0	1	0	3
m.15711	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.15722	235	20	16	14	12	17	12	11	8	12	13	13	11	6	14	13	11
m.15724	695	1	2	1	0	0	1	0	1	0	0	1	0	0	1	1	1
m.15730	274	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
m.15743	237	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
m.15750	815	1	2	2	1	0	1	0	0	1	2	0	3	1	0	0	0
m.15756	276	1	2	1	1	1	2	0	1	1	2	1	1	1	1	1	1
m.1576	513	3	6	5	4	5	3	4	4	4	5	6	4	3	3	4	3
m.15764	225	1	2	2	2	1	2	0	2	0	1	2	2	0	1	1	1
m.15770	157	0	3	5	1	3	0	3	1	0	1	6	1	0	3	3	1
m.15776	107	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
m.15803	206	1	2	2	2	1	1	1	1	0	3	1	1	0	2	1	0
m.15806	352	0	1	0	0	0	1	0	0	0	2	0	0	0	1	0	0
m.1582	284	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
m.15822	319	3	3	2	0	0	2	0	1	0	0	0	0	0	1	0	0
m.1583	327	5	3	4	3	4	4	4	3	1	4	3	3	2	5	1	4
m.15831	119	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1
m.15837	260	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
m.15839	183	5	2	3	2	4	3	2	3	2	3	3	3	3	8	6	4
m.15850	195	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
m.15857	420	0	0	1	0	0	1	0	2	0	2	1	0	0	3	1	0
m.15859	410	2	3	3	4	1	3	4	4	1	3	3	3	0	3	2	1
m.15861	478	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
m.15864	689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.15899	456	1	1	1	2	2	0	1	1	0	1	0	0	0	3	0	3
m.15900	181	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m.1592	810	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
m.15923	2429	3	7	10	12	27	8	24	11	6	22	14	16	4	17	14	9
m.15932	208	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
m.15941	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.15962	187	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1
m.15964	135	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
m.15985	205	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
m.15986	209	1	2	2	2	1	2	1	2	1	1	2	1	1	1	1	2
m.1600	347	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0
m.16002	356	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
m.16005	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16009	808	11	6	4	3	11	4	5	2	1	7	7	6	0	6	5	4
m.16029	467	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1
m.16036	305	1	2	2	3	1	1	1	1	1	0	2	1	0	0	0	0
m.16043	429	1	0	2	0	0	0	0	0	0	0	0	1	0	2	1	0
m.16056	335	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1
m.16090	446	11	7	4	13	11	2	8	4	7	11	8	8	2	6	7	4
m.16099	216	14	3	25	2	2	0	2	6	0	3	0	1	0	4	4	1
m.16108	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16119	234	3	2	2	4	3	1	1	3	3	4	3	3	0	3	1	3
m.16121	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16132	345	0	0	1	0	0	0	1	2	1	2	1	1	1	1	0	1
m.16146	338	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16148	390	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
m.1617	1402	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1
m.16180	508	3	3	2	2	3	2	2	3	1	2	1	3	0	3	1	1
m.16211	276	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
m.16222	296	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	2
m.16224	295	0	1	1	0	1	1	0	0	2	1	0	0	0	0	0	0
m.16226	279	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0
m.16233	161	3	4	1	3	2	2	2	0	1	3	3	2	0	3	2	3
m.16246	388	1	1	2	3	1	1	0	1	0	3	0	0	0	0	0	0
m.16247	347	1	0	1	0	1	0	1	0	1	1	0	0	0	0	2	1
m.16258	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16259	270	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.1626	326	5	4	1	4	4	1	3	1	0	2	5	4	1	0	1	2
m.16276	140	5	1	5	0	2	3	4	0	2	1	1	2	2	4	1	1
m.16281	177	2	1	2	1	2	0	1	2	1	3	2	3	1	1	1	2
m.16282	297	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0
m.16303	320	1	0	0	2	2	0	0	0	0	1	0	1	0	1	0	1
m.16308	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16309	388	2	3	3	5	3	2	2	2	1	6	0	1	1	5	2	3
m.16319	224	1	1	1	1	0	0	1	1	4	1	0	2	1	1	0	0
m.16351	226	7	8	6	9	7	7	4	4	5	7	5	6	2	5	6	6
m.16371	297	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0
m.16384	119	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
m.1639	216	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16423	301	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
m.16437	243	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0
m.16442	194	2	0	2	0	2	1	2	2	0	4	0	1	0	4	1	2
m.16446	276	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
m.16449	935	0	1	2	6	1	4	0	4	0	6	2	1	1	3	1	3
m.16461	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16465	273	1	3	1	2	0	5	0	4	2	2	0	5	1	3	1	1
m.1652	495	15	24	25	21	31	18	20	14	18	22	23	15	9	27	18	13
m.16523	512	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
m.16526	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16548	260	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
m.1655	411	3	2	8	5	3	3	3	5	4	6	2	3	0	5	6	2
m.16570	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16591	233	2	2	1	2	1	1	1	1	0	1	1	1	0	0	0	0
m.16598	409	2	2	1	2	1	2	2	2	0	2	1	1	0	1	1	1
m.166	168	1	2	1	1	0	0	0	0	1	1	0	0	0	0	0	1
m.16651	319	1	1	1	1	4	1	1	0	2	3	1	0	1	3	1	1
m.16655	429	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16670	163	1	1	2	0	3	0	2	0	0	1	1	1	0	2	2	3
m.16676	336	0	0	0	1	0	0	2	0	0	1	0	0	1	1	0	1
m.16691	167	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
m.16692	411	12	7	8	13	16	7	7	6	3	7	8	6	2	13	5	9
m.16736	134	1	2	1	0	2	1	3	1	0	1	1	0	0	2	1	1
m.16745	191	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
m.1680	375	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
m.16813	293	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1
m.16825	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.1685	362	3	2	2	2	4	0	2	1	0	0	2	0	0	1	0	0
m.16853	182	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
m.16859	1199	5	4	4	6	7	4	3	6	5	8	4	3	0	2	5	4
m.16863	391	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
m.16864	208	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
m.16877	305	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
m.1688	655	1	0	0	2	4	0	0	0	0	1	1	1	0	1	0	3
m.1689	2742	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
m.16901	126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
m.16910	2217	6	6	9	7	15	5	11	5	0	10	12	13	0	11	5	7
